user_id,product_id,action,timestamp,user_encoded,product_encoded,action_encoded
3,196,remove_cart,2025-01-23 14:59:00,2,195,3
3,192,view,2025-01-23 15:01:00,2,191,6
3,192,click,2025-01-23 15:02:00,2,191,1
3,192,add_to_cart,2025-01-23 15:04:00,2,191,0
3,192,purchase,2025-01-23 15:06:00,2,191,2
3,2,view,2025-01-24 03:49:00,2,1,6
3,2,click,2025-01-24 03:51:00,2,1,1
3,14,view,2025-01-24 03:52:00,2,13,6
3,14,click,2025-01-24 03:55:00,2,13,1
3,180,review,2025-01-30 01:00:00,2,179,4
3,192,review,2025-02-02 15:16:00,2,191,4
4,185,search,2025-01-06 16:26:00,3,184,5
4,185,view,2025-01-06 16:28:00,3,184,6
4,185,click,2025-01-06 16:30:00,3,184,1
4,185,add_to_cart,2025-01-06 16:32:00,3,184,0
4,185,purchase,2025-01-06 16:33:00,3,184,2
4,193,view,2025-01-06 16:38:00,3,192,6
4,193,click,2025-01-06 16:41:00,3,192,1
4,180,view,2025-01-06 16:43:00,3,179,6
4,180,click,2025-01-06 16:47:00,3,179,1
4,180,add_to_cart,2025-01-06 16:50:00,3,179,0
4,180,purchase,2025-01-06 16:51:00,3,179,2
4,200,search,2025-01-07 20:46:00,3,199,5
4,200,view,2025-01-07 20:47:00,3,199,6
4,200,click,2025-01-07 20:49:00,3,199,1
4,124,search,2025-01-09 11:46:00,3,123,5
4,124,view,2025-01-09 11:47:00,3,123,6
4,124,click,2025-01-09 11:51:00,3,123,1
4,124,add_to_cart,2025-01-09 11:52:00,3,123,0
4,124,purchase,2025-01-09 11:53:00,3,123,2
4,104,search,2025-01-11 04:59:00,3,103,5
4,104,view,2025-01-11 05:00:00,3,103,6
4,104,click,2025-01-11 05:04:00,3,103,1
4,120,view,2025-01-13 21:52:00,3,119,6
4,120,click,2025-01-13 21:56:00,3,119,1
4,120,add_to_cart,2025-01-13 21:59:00,3,119,0
4,120,purchase,2025-01-13 22:00:00,3,119,2
4,124,view,2025-01-13 22:09:00,3,123,6
4,124,click,2025-01-13 22:11:00,3,123,1
4,129,view,2025-01-13 22:13:00,3,128,6
4,129,click,2025-01-13 22:17:00,3,128,1
4,129,add_to_cart,2025-01-13 22:19:00,3,128,0
4,129,remove_cart,2025-01-13 22:21:00,3,128,3
4,178,search,2025-01-15 11:07:00,3,177,5
4,178,view,2025-01-15 11:08:00,3,177,6
4,178,click,2025-01-15 11:09:00,3,177,1
4,180,view,2025-01-15 11:11:00,3,179,6
4,180,click,2025-01-15 11:15:00,3,179,1
4,180,add_to_cart,2025-01-15 11:17:00,3,179,0
4,180,purchase,2025-01-15 11:18:00,3,179,2
4,183,view,2025-01-15 11:29:00,3,182,6
4,183,click,2025-01-15 11:32:00,3,182,1
4,180,review,2025-01-16 11:29:00,3,179,4
4,185,review,2025-01-16 16:38:00,3,184,4
4,199,search,2025-01-18 08:48:00,3,198,5
4,199,view,2025-01-18 08:50:00,3,198,6
4,199,click,2025-01-18 08:54:00,3,198,1
4,199,add_to_cart,2025-01-18 08:56:00,3,198,0
4,199,purchase,2025-01-18 08:58:00,3,198,2
4,193,view,2025-01-18 09:07:00,3,192,6
4,195,view,2025-01-18 09:08:00,3,194,6
4,195,click,2025-01-18 09:09:00,3,194,1
4,195,add_to_cart,2025-01-18 09:11:00,3,194,0
4,195,remove_cart,2025-01-18 09:13:00,3,194,3
4,182,view,2025-01-19 17:36:00,3,181,6
4,182,click,2025-01-19 17:40:00,3,181,1
4,182,add_to_cart,2025-01-19 17:42:00,3,181,0
4,182,purchase,2025-01-19 17:43:00,3,181,2
4,190,view,2025-01-19 17:53:00,3,189,6
4,190,click,2025-01-19 17:55:00,3,189,1
4,190,add_to_cart,2025-01-19 17:58:00,3,189,0
4,190,purchase,2025-01-19 17:59:00,3,189,2
4,182,review,2025-01-25 17:53:00,3,181,4
4,120,review,2025-01-26 22:09:00,3,119,4
5,37,view,2025-01-08 17:16:00,4,36,6
5,37,click,2025-01-08 17:18:00,4,36,1
5,46,search,2025-01-09 07:20:00,4,45,5
5,46,view,2025-01-09 07:23:00,4,45,6
5,46,click,2025-01-09 07:27:00,4,45,1
5,46,add_to_cart,2025-01-09 07:30:00,4,45,0
5,46,remove_cart,2025-01-09 07:31:00,4,45,3
5,61,view,2025-01-09 07:33:00,4,60,6
5,61,click,2025-01-09 07:34:00,4,60,1
5,79,search,2025-01-10 00:09:00,4,78,5
5,79,view,2025-01-10 00:10:00,4,78,6
5,79,click,2025-01-10 00:14:00,4,78,1
5,79,add_to_cart,2025-01-10 00:15:00,4,78,0
5,79,purchase,2025-01-10 00:17:00,4,78,2
5,87,view,2025-01-10 00:26:00,4,86,6
5,87,click,2025-01-10 00:30:00,4,86,1
5,77,view,2025-01-10 00:33:00,4,76,6
5,77,click,2025-01-10 00:36:00,4,76,1
5,84,search,2025-01-11 09:33:00,4,83,5
5,84,view,2025-01-11 09:34:00,4,83,6
5,84,add_to_cart,2025-01-11 09:37:00,4,83,0
5,84,purchase,2025-01-11 09:39:00,4,83,2
5,74,view,2025-01-11 09:51:00,4,73,6
5,74,add_to_cart,2025-01-11 09:55:00,4,73,0
5,74,purchase,2025-01-11 09:56:00,4,73,2
5,84,review,2025-01-12 09:51:00,4,83,4
5,40,search,2025-01-13 07:14:00,4,39,5
5,40,view,2025-01-13 07:17:00,4,39,6
5,40,click,2025-01-13 07:21:00,4,39,1
5,23,view,2025-01-13 07:22:00,4,22,6
5,23,click,2025-01-13 07:26:00,4,22,1
5,23,add_to_cart,2025-01-13 07:27:00,4,22,0
5,23,purchase,2025-01-13 07:28:00,4,22,2
5,83,view,2025-01-14 18:00:00,4,82,6
5,83,click,2025-01-14 18:03:00,4,82,1
5,83,add_to_cart,2025-01-14 18:05:00,4,82,0
5,83,remove_cart,2025-01-14 18:07:00,4,82,3
5,82,view,2025-01-14 18:08:00,4,81,6
5,82,click,2025-01-14 18:11:00,4,81,1
5,74,review,2025-01-21 10:02:00,4,73,4
5,23,review,2025-01-23 07:33:00,4,22,4
6,84,view,2025-01-10 11:06:00,5,83,6
6,84,click,2025-01-10 11:09:00,5,83,1
6,84,add_to_cart,2025-01-10 11:10:00,5,83,0
6,84,purchase,2025-01-10 11:11:00,5,83,2
6,82,view,2025-01-10 11:13:00,5,81,6
6,82,click,2025-01-10 11:15:00,5,81,1
6,82,add_to_cart,2025-01-10 11:17:00,5,81,0
6,82,purchase,2025-01-10 11:18:00,5,81,2
6,85,view,2025-01-10 11:27:00,5,84,6
6,85,add_to_cart,2025-01-10 11:29:00,5,84,0
6,85,remove_cart,2025-01-10 11:31:00,5,84,3
6,68,search,2025-01-12 16:15:00,5,67,5
6,68,view,2025-01-12 16:16:00,5,67,6
6,68,click,2025-01-12 16:19:00,5,67,1
6,68,add_to_cart,2025-01-12 16:20:00,5,67,0
6,68,purchase,2025-01-12 16:22:00,5,67,2
6,84,view,2025-01-12 16:33:00,5,83,6
6,84,click,2025-01-12 16:37:00,5,83,1
6,84,add_to_cart,2025-01-12 16:39:00,5,83,0
6,84,purchase,2025-01-12 16:41:00,5,83,2
6,63,search,2025-01-13 18:08:00,5,62,5
6,63,view,2025-01-13 18:09:00,5,62,6
6,63,click,2025-01-13 18:11:00,5,62,1
6,63,add_to_cart,2025-01-13 18:12:00,5,62,0
6,63,purchase,2025-01-13 18:14:00,5,62,2
6,63,review,2025-01-14 18:25:00,5,62,4
6,65,search,2025-01-16 03:20:00,5,64,5
6,65,view,2025-01-16 03:23:00,5,64,6
6,52,view,2025-01-16 03:25:00,5,51,6
6,52,click,2025-01-16 03:27:00,5,51,1
6,52,add_to_cart,2025-01-16 03:30:00,5,51,0
6,52,purchase,2025-01-16 03:31:00,5,51,2
6,82,review,2025-01-16 11:27:00,5,81,4
6,84,search,2025-01-16 23:04:00,5,83,5
6,84,view,2025-01-16 23:07:00,5,83,6
6,75,view,2025-01-16 23:11:00,5,74,6
6,75,click,2025-01-16 23:15:00,5,74,1
6,75,add_to_cart,2025-01-16 23:18:00,5,74,0
6,75,purchase,2025-01-16 23:20:00,5,74,2
6,80,view,2025-01-16 23:31:00,5,79,6
6,75,review,2025-01-18 23:31:00,5,74,4
6,52,review,2025-01-19 03:35:00,5,51,4
6,23,search,2025-01-19 12:21:00,5,22,5
6,23,view,2025-01-19 12:24:00,5,22,6
6,23,add_to_cart,2025-01-19 12:28:00,5,22,0
6,23,purchase,2025-01-19 12:30:00,5,22,2
6,31,view,2025-01-19 12:39:00,5,30,6
6,31,click,2025-01-19 12:43:00,5,30,1
6,31,add_to_cart,2025-01-19 12:45:00,5,30,0
6,31,purchase,2025-01-19 12:46:00,5,30,2
6,24,view,2025-01-19 12:53:00,5,23,6
6,24,click,2025-01-19 12:56:00,5,23,1
6,37,search,2025-01-20 06:18:00,5,36,5
6,37,view,2025-01-20 06:19:00,5,36,6
6,60,search,2025-01-20 21:35:00,5,59,5
6,60,view,2025-01-20 21:38:00,5,59,6
6,60,click,2025-01-20 21:42:00,5,59,1
6,60,add_to_cart,2025-01-20 21:43:00,5,59,0
6,60,purchase,2025-01-20 21:44:00,5,59,2
6,57,view,2025-01-20 21:53:00,5,56,6
6,57,click,2025-01-20 21:57:00,5,56,1
6,56,view,2025-01-20 22:00:00,5,55,6
6,56,click,2025-01-20 22:02:00,5,55,1
6,68,review,2025-01-21 16:33:00,5,67,4
6,25,search,2025-01-23 16:02:00,5,24,5
6,25,view,2025-01-23 16:03:00,5,24,6
6,25,click,2025-01-23 16:05:00,5,24,1
6,25,add_to_cart,2025-01-23 16:08:00,5,24,0
6,25,purchase,2025-01-23 16:10:00,5,24,2
6,30,view,2025-01-23 16:19:00,5,29,6
6,30,click,2025-01-23 16:21:00,5,29,1
6,30,add_to_cart,2025-01-23 16:22:00,5,29,0
6,30,purchase,2025-01-23 16:23:00,5,29,2
6,84,review,2025-01-24 16:52:00,5,83,4
6,31,review,2025-01-27 12:53:00,5,30,4
7,141,search,2025-01-08 18:42:00,6,140,5
7,141,view,2025-01-08 18:43:00,6,140,6
7,141,click,2025-01-08 18:47:00,6,140,1
7,141,add_to_cart,2025-01-08 18:49:00,6,140,0
7,141,purchase,2025-01-08 18:51:00,6,140,2
7,150,view,2025-01-08 18:58:00,6,149,6
7,150,click,2025-01-08 19:00:00,6,149,1
7,120,search,2025-01-11 06:31:00,6,119,5
7,120,view,2025-01-11 06:33:00,6,119,6
7,191,search,2025-01-11 20:45:00,6,190,5
7,191,view,2025-01-11 20:48:00,6,190,6
7,126,search,2025-01-14 19:20:00,6,125,5
7,126,view,2025-01-14 19:21:00,6,125,6
7,140,search,2025-01-16 23:09:00,6,139,5
7,140,view,2025-01-16 23:10:00,6,139,6
7,142,view,2025-01-16 23:13:00,6,141,6
7,111,search,2025-01-18 02:57:00,6,110,5
7,111,view,2025-01-18 02:59:00,6,110,6
7,111,click,2025-01-18 03:01:00,6,110,1
7,129,view,2025-01-18 03:03:00,6,128,6
7,129,click,2025-01-18 03:04:00,6,128,1
7,129,add_to_cart,2025-01-18 03:07:00,6,128,0
7,129,remove_cart,2025-01-18 03:08:00,6,128,3
7,112,view,2025-01-18 03:09:00,6,111,6
7,112,click,2025-01-18 03:12:00,6,111,1
7,112,add_to_cart,2025-01-18 03:14:00,6,111,0
7,112,purchase,2025-01-18 03:16:00,6,111,2
7,195,view,2025-01-19 06:51:00,6,194,6
7,195,click,2025-01-19 06:53:00,6,194,1
7,195,add_to_cart,2025-01-19 06:56:00,6,194,0
7,195,purchase,2025-01-19 06:58:00,6,194,2
7,197,view,2025-01-19 07:07:00,6,196,6
7,197,click,2025-01-19 07:09:00,6,196,1
7,112,review,2025-01-20 03:20:00,6,111,4
7,123,search,2025-01-22 01:30:00,6,122,5
7,123,view,2025-01-22 01:32:00,6,122,6
7,123,click,2025-01-22 01:36:00,6,122,1
7,118,view,2025-01-22 01:38:00,6,117,6
7,118,add_to_cart,2025-01-22 01:41:00,6,117,0
7,118,purchase,2025-01-22 01:43:00,6,117,2
7,124,view,2025-01-22 01:54:00,6,123,6
8,94,search,2025-01-12 04:48:00,7,93,5
8,94,view,2025-01-12 04:51:00,7,93,6
8,94,click,2025-01-12 04:53:00,7,93,1
8,107,view,2025-01-12 04:56:00,7,106,6
8,107,click,2025-01-12 04:59:00,7,106,1
8,96,view,2025-01-12 05:00:00,7,95,6
8,96,click,2025-01-12 05:02:00,7,95,1
8,96,add_to_cart,2025-01-12 05:04:00,7,95,0
8,96,remove_cart,2025-01-12 05:06:00,7,95,3
8,192,search,2025-01-14 22:17:00,7,191,5
8,192,view,2025-01-14 22:19:00,7,191,6
8,192,click,2025-01-14 22:22:00,7,191,1
8,184,view,2025-01-14 22:24:00,7,183,6
8,184,add_to_cart,2025-01-14 22:28:00,7,183,0
8,184,purchase,2025-01-14 22:29:00,7,183,2
8,178,search,2025-01-15 10:57:00,7,177,5
8,178,view,2025-01-15 10:59:00,7,177,6
8,178,click,2025-01-15 11:02:00,7,177,1
8,178,add_to_cart,2025-01-15 11:05:00,7,177,0
8,178,purchase,2025-01-15 11:07:00,7,177,2
8,188,view,2025-01-15 11:14:00,7,187,6
8,188,click,2025-01-15 11:18:00,7,187,1
8,188,add_to_cart,2025-01-15 11:21:00,7,187,0
8,188,purchase,2025-01-15 11:22:00,7,187,2
8,196,search,2025-01-16 06:42:00,7,195,5
8,196,view,2025-01-16 06:43:00,7,195,6
8,196,add_to_cart,2025-01-16 06:46:00,7,195,0
8,196,purchase,2025-01-16 06:47:00,7,195,2
8,189,view,2025-01-16 06:51:00,7,188,6
8,189,click,2025-01-16 06:55:00,7,188,1
8,189,add_to_cart,2025-01-16 06:58:00,7,188,0
8,189,purchase,2025-01-16 07:00:00,7,188,2
8,77,search,2025-01-17 08:37:00,7,76,5
8,77,view,2025-01-17 08:38:00,7,76,6
8,77,click,2025-01-17 08:41:00,7,76,1
8,77,add_to_cart,2025-01-17 08:44:00,7,76,0
8,77,remove_cart,2025-01-17 08:46:00,7,76,3
8,102,search,2025-01-18 02:30:00,7,101,5
8,102,view,2025-01-18 02:33:00,7,101,6
8,102,click,2025-01-18 02:34:00,7,101,1
8,102,add_to_cart,2025-01-18 02:36:00,7,101,0
8,102,purchase,2025-01-18 02:37:00,7,101,2
8,194,view,2025-01-19 04:34:00,7,193,6
8,194,click,2025-01-19 04:37:00,7,193,1
8,194,add_to_cart,2025-01-19 04:40:00,7,193,0
8,194,purchase,2025-01-19 04:41:00,7,193,2
8,178,review,2025-01-19 11:14:00,7,177,4
8,88,search,2025-01-21 19:41:00,7,87,5
8,88,view,2025-01-21 19:43:00,7,87,6
8,88,click,2025-01-21 19:44:00,7,87,1
8,88,add_to_cart,2025-01-21 19:45:00,7,87,0
8,88,purchase,2025-01-21 19:47:00,7,87,2
8,92,view,2025-01-21 19:50:00,7,91,6
8,92,click,2025-01-21 19:53:00,7,91,1
8,99,view,2025-01-21 19:54:00,7,98,6
8,99,add_to_cart,2025-01-21 19:56:00,7,98,0
8,99,purchase,2025-01-21 19:58:00,7,98,2
8,194,review,2025-01-22 04:51:00,7,193,4
8,196,review,2025-01-22 06:51:00,7,195,4
8,99,review,2025-01-29 20:00:00,7,98,4
8,102,review,2025-01-31 02:42:00,7,101,4
8,88,review,2025-02-03 19:50:00,7,87,4
9,112,search,2025-01-04 13:09:00,8,111,5
9,112,view,2025-01-04 13:11:00,8,111,6
9,112,click,2025-01-04 13:14:00,8,111,1
9,120,view,2025-01-04 13:17:00,8,119,6
9,120,click,2025-01-04 13:21:00,8,119,1
9,120,add_to_cart,2025-01-04 13:23:00,8,119,0
9,120,purchase,2025-01-04 13:24:00,8,119,2
9,116,search,2025-01-07 09:50:00,8,115,5
9,116,view,2025-01-07 09:52:00,8,115,6
9,116,click,2025-01-07 09:56:00,8,115,1
9,116,add_to_cart,2025-01-07 09:57:00,8,115,0
9,116,purchase,2025-01-07 09:59:00,8,115,2
9,123,view,2025-01-07 10:06:00,8,122,6
9,123,click,2025-01-07 10:10:00,8,122,1
9,123,add_to_cart,2025-01-07 10:11:00,8,122,0
9,123,purchase,2025-01-07 10:12:00,8,122,2
9,124,view,2025-01-07 10:19:00,8,123,6
9,124,click,2025-01-07 10:20:00,8,123,1
9,123,search,2025-01-08 21:18:00,8,122,5
9,123,view,2025-01-08 21:20:00,8,122,6
9,194,search,2025-01-10 17:34:00,8,193,5
9,194,view,2025-01-10 17:36:00,8,193,6
9,194,click,2025-01-10 17:38:00,8,193,1
9,200,search,2025-01-11 23:16:00,8,199,5
9,200,view,2025-01-11 23:18:00,8,199,6
9,200,click,2025-01-11 23:19:00,8,199,1
9,181,view,2025-01-13 05:06:00,8,180,6
9,181,click,2025-01-13 05:09:00,8,180,1
9,122,view,2025-01-15 16:50:00,8,121,6
9,122,click,2025-01-15 16:51:00,8,121,1
9,122,add_to_cart,2025-01-15 16:52:00,8,121,0
9,122,purchase,2025-01-15 16:54:00,8,121,2
9,112,view,2025-01-15 17:01:00,8,111,6
9,112,add_to_cart,2025-01-15 17:02:00,8,111,0
9,112,purchase,2025-01-15 17:03:00,8,111,2
9,114,view,2025-01-15 17:09:00,8,113,6
9,114,click,2025-01-15 17:13:00,8,113,1
9,114,add_to_cart,2025-01-15 17:15:00,8,113,0
9,114,purchase,2025-01-15 17:16:00,8,113,2
9,126,search,2025-01-17 00:21:00,8,125,5
9,126,view,2025-01-17 00:24:00,8,125,6
9,126,click,2025-01-17 00:25:00,8,125,1
9,131,view,2025-01-17 00:27:00,8,130,6
9,131,click,2025-01-17 00:29:00,8,130,1
9,131,add_to_cart,2025-01-17 00:31:00,8,130,0
9,131,purchase,2025-01-17 00:32:00,8,130,2
9,117,view,2025-01-19 18:22:00,8,116,6
9,117,click,2025-01-19 18:23:00,8,116,1
9,117,add_to_cart,2025-01-19 18:26:00,8,116,0
9,117,purchase,2025-01-19 18:27:00,8,116,2
9,126,view,2025-01-19 18:30:00,8,125,6
9,126,click,2025-01-19 18:34:00,8,125,1
9,127,view,2025-01-19 18:37:00,8,126,6
9,127,click,2025-01-19 18:40:00,8,126,1
9,122,review,2025-01-21 17:01:00,8,121,4
9,112,review,2025-01-22 17:09:00,8,111,4
9,131,review,2025-01-24 00:40:00,8,130,4
9,114,review,2025-01-26 17:19:00,8,113,4
10,46,search,2025-01-10 07:37:00,9,45,5
10,46,view,2025-01-10 07:38:00,9,45,6
10,50,view,2025-01-10 07:42:00,9,49,6
10,50,click,2025-01-10 07:44:00,9,49,1
10,50,add_to_cart,2025-01-10 07:45:00,9,49,0
10,50,purchase,2025-01-10 07:46:00,9,49,2
10,174,search,2025-01-11 10:57:00,9,173,5
10,174,view,2025-01-11 10:58:00,9,173,6
10,174,click,2025-01-11 11:00:00,9,173,1
10,174,add_to_cart,2025-01-11 11:03:00,9,173,0
10,174,purchase,2025-01-11 11:05:00,9,173,2
10,158,view,2025-01-11 11:16:00,9,157,6
10,158,click,2025-01-11 11:20:00,9,157,1
10,152,search,2025-01-12 08:51:00,9,151,5
10,152,view,2025-01-12 08:53:00,9,151,6
10,152,click,2025-01-12 08:56:00,9,151,1
10,152,add_to_cart,2025-01-12 08:59:00,9,151,0
10,152,purchase,2025-01-12 09:00:00,9,151,2
10,142,view,2025-01-12 09:09:00,9,141,6
10,142,click,2025-01-12 09:12:00,9,141,1
10,146,search,2025-01-14 09:03:00,9,145,5
10,146,view,2025-01-14 09:04:00,9,145,6
10,150,view,2025-01-14 09:08:00,9,149,6
10,150,click,2025-01-14 09:10:00,9,149,1
10,46,search,2025-01-16 18:17:00,9,45,5
10,46,view,2025-01-16 18:18:00,9,45,6
10,46,click,2025-01-16 18:19:00,9,45,1
10,53,view,2025-01-16 18:21:00,9,52,6
10,53,click,2025-01-16 18:23:00,9,52,1
10,53,add_to_cart,2025-01-16 18:25:00,9,52,0
10,53,purchase,2025-01-16 18:27:00,9,52,2
10,134,search,2025-01-17 13:04:00,9,133,5
10,134,view,2025-01-17 13:06:00,9,133,6
10,134,click,2025-01-17 13:09:00,9,133,1
10,142,view,2025-01-17 13:12:00,9,141,6
10,142,click,2025-01-17 13:14:00,9,141,1
10,152,review,2025-01-18 09:09:00,9,151,4
10,174,search,2025-01-19 02:25:00,9,173,5
10,174,view,2025-01-19 02:26:00,9,173,6
10,174,click,2025-01-19 02:29:00,9,173,1
10,175,view,2025-01-19 02:32:00,9,174,6
10,175,click,2025-01-19 02:34:00,9,174,1
10,152,search,2025-01-21 09:04:00,9,151,5
10,152,view,2025-01-21 09:05:00,9,151,6
